Region,Category,Country,Group,Summary,TSC,Date,Type,Cleaned_Column,Lemmatized_Column,Final_cleaned,topic_percent,topic,top_words,subtopic,subtopic_name,Category-Summary
AP,Windows / OS,India,Deskside,Application Issue - issue in viewing drawings with Auto-CAD TrueView,Y,22-09-2022,Incident,       application issue   issue in view drawing w,application issue   issue in view drawing w,application issue issue view drawing w,47.280563365314464,8,network-connectivity,1.0,view-application,Windows / OS Application Issue - issue in viewing drawings with Auto-CAD TrueView
EMEA,Windows / OS,Germany,Deskside,Reported Issue - Other / Miscellaneous,Y,03-02-2023,Incident,              report issue   other   miscellaneous,             report issue   other   miscellaneous,report issue,61.1277078261925,3,report-issue,0.0,report-issue,Windows / OS Reported Issue - Other / Miscellaneous
AM,,United States,Deskside,Reported Issue - Other / Miscellaneous,Y,05-10-2022,Incident,              report issue   other   miscellaneous,             report issue   other   miscellaneous,report issue,61.1277078261925,3,report-issue,0.0,report-issue,nan Reported Issue - Other / Miscellaneous
AP,Hardware,India,Deskside,Hardware Troubleshooting,Y,28-09-2022,Incident,                              hardware troubleshoo,                           hardware troubleshooting,,54.16666666655456,2,laptop-hardware,1.0,nan-function,Hardware Hardware Troubleshooting
AM,Email,United States,Deskside,BAC-Outlook Not Opening,Y,22-09-2022,Incident,                               bacoutlook not open,                            bacoutlook not open,,54.16666666655456,2,laptop-hardware,1.0,nan-function,Email BAC-Outlook Not Opening
AM,Network,United States,Deskside,Internet - Network connectivity issues URGENT!,Y,26-09-2022,Incident,      internet   network connectivity issue urgent,     internet   network connectivity issue urgent,internet network connectivity issue,67.92226999391794,8,network-connectivity,0.0,internet-connectivity,Network Internet - Network connectivity issues URGENT!
AM,Laptop,United States,Deskside,Hardware - Loaner laptop.,Y,23-09-2022,Incident,                          hardware   loaner laptop,                          hardware   loaner laptop,hardware loaner laptop,62.88869170809473,1,printer-hardware,1.0,loaner-laptop,Laptop Hardware - Loaner laptop.
AM,Access,United States,Deskside,JLL Adobe  Sharepoint file access issues,Y,26-09-2022,Incident,              jll adobe   sharepoint file access i,           jll adobe   sharepoint file access issue,jll adobe sharepoint file access issue,59.32017683329437,11,screen-issue,1.0,sharepoint-file,Access JLL Adobe  Sharepoint file access issues
AM,Laptop,United States,Deskside,Hardware Issue - Laptop,Y,23-09-2022,Incident,                               hardware issue   la,                            hardware issue   laptop,hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hardware Issue - Laptop
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Display is dim,Y,23-09-2022,Incident,                hardware issue   laptop display be,             hardware issue   laptop display be dim,hardware issue laptop display,65.57426207663934,2,laptop-hardware,0.0,display-laptop,Laptop Hardware Issue - Laptop Display is dim
AM,,United States,Deskside,Reported Issue - Application - Adobe Creative Cloud Suite,Y,23-09-2022,Incident,     report issue   application   adobe creative c,report issue   application   adobe creative c,report issue application adobe creative c,43.68062594573519,6,admin-install,1.0,creative-adobe,nan Reported Issue - Application - Adobe Creative Cloud Suite
AM,Windows / OS,United States,Deskside,Server - Fiery Driver Updater.exe Pop-Up,Y,07-10-2022,Incident,            server   fiery driver updaterexe popup,           server   fiery driver updaterexe popup,fiery driver updaterexe popup,69.25624032745348,4,drive-update,0.0,updaterexe-popup,Windows / OS Server - Fiery Driver Updater.exe Pop-Up
AM,Laptop,United States,Deskside, Reported Issue - Hardware - Laptop_Desktop,Y,04-10-2022,Incident,          report issue   hardware   laptop_desktop,         report issue   hardware   laptop_desktop,report issue hardware laptop_desktop,68.005206017744,3,report-issue,0.0,laptop_desktop-report,Laptop  Reported Issue - Hardware - Laptop_Desktop
AM,Laptop,United States,Deskside,Hardware Issue - Laptop touchpad issues,Y,22-09-2022,Incident,            hardware issue   laptop touchpad issue,            hardware issue   laptop touchpad issue,hardware issue laptop touchpad issue,36.233035264702046,6,admin-install,1.0,touchpad-issue,Laptop Hardware Issue - Laptop touchpad issues
AM,Windows / OS,United States,Deskside,Reported Issue - Other / Miscellaneous,Y,23-09-2022,Incident,              report issue   other   miscellaneous,             report issue   other   miscellaneous,report issue,61.1277078261925,3,report-issue,0.0,report-issue,Windows / OS Reported Issue - Other / Miscellaneous
AM,Windows / OS,United States,Deskside,URGENT - Mac - Computer Issues,Y,27-09-2022,Incident,                     urgent   mac   computer issue,                     urgent   mac   computer issue,urgent mac computer issue,68.03181918368163,8,network-connectivity,1.0,mac-urgent,Windows / OS URGENT - Mac - Computer Issues
AM,,United States,Deskside,Application Issue - Adobe Acrobat or Nitro PDF,Y,26-09-2022,Incident,        application issue   adobe acrobat or nitro,     application issue   adobe acrobat or nitro pdf,application issue adobe acrobat nitro pdf,72.32126615165264,7,adobe-acrobat,,,nan Application Issue - Adobe Acrobat or Nitro PDF
AM,Laptop,United States,Deskside,Hardware Issue - Laptop,Y,22-09-2022,Incident,                               hardware issue   la,                            hardware issue   laptop,hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hardware Issue - Laptop
AM,Windows / OS,United States,Deskside,Reported Issue - Application - Windows 10,Y,05-10-2022,Incident,            report issue   application   window 10,          report issue   application   window 10,report issue application window,35.153326327593625,3,report-issue,1.0,window-application,Windows / OS Reported Issue - Application - Windows 10
AM,Network,United States,Deskside,Network Account - Off Network Computer Login Issue,Y,28-09-2022,Incident,network account   off network computer login issue,network account   off network computer login issue,network account network computer login issue,70.28127804950513,1,printer-hardware,,,Network Network Account - Off Network Computer Login Issue
AM,Email,United States,Deskside,Outlook (desktop) - Encryption Issues.,Y,10-10-2022,Incident,                outlook desktop   encryption issue,             outlook desktop   encryption issue,outlook desktop encryption issue,36.27523705919283,0,outlook-email,1.0,encryption-desktop,Email Outlook (desktop) - Encryption Issues.
AM,,United States,Deskside,Fiery Driver Updater.exe Pop-Up,Y,23-09-2022,Incident,                     fiery driver updaterexe popup,                    fiery driver updaterexe popup,fiery driver updaterexe popup,69.25624032745348,4,drive-update,0.0,updaterexe-popup,nan Fiery Driver Updater.exe Pop-Up
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Not starting,Y,03-10-2022,Incident,                 hardware issue   laptop not start,               hardware issue   laptop not start,hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hardware Issue - Laptop Not starting
AM,Laptop,United States,Deskside,Hardware Issue - Laptop,Y,27-09-2022,Incident,                               hardware issue   la,                            hardware issue   laptop,hardware issue laptop,65.91568806647155,2,laptop-hardware,1.0,laptop-hardware,Laptop Hardware Issue - Laptop
AM,Email,United States,Deskside,Email - Password prompt,Y,26-09-2022,Incident,                               email   password pr,                            email   password prompt,email password,36.178458124109,9,office-wifi,0.0,password-email,Email Email - Password prompt
AM,Email,United States,Deskside,Microsoft Teams - Outlook add-in.,Y,23-09-2022,Incident,                    microsoft team   outlook addin,                  microsoft team   outlook addin,microsoft team outlook addin,69.12835664300842,5,team-microsoft,0.0,addin-microsoft,Email Microsoft Teams - Outlook add-in.
AM,Windows / OS,United States,Deskside,ClickShare - Issues- Clickshare is not working- Admin ID required ,Y,21-10-2022,Incident,         clickshare   issue clickshare be not work,clickshare   issue clickshare be not work,clickshare issue clickshare,55.9431138205028,10,window-keyboard,0.0,clickshare-issue,Windows / OS ClickShare - Issues- Clickshare is not working- Admin ID required 
AM,Email,United States,Deskside,Outlook (desktop) â€“ Unable to schedule a Teams meeting,Y,23-09-2022,Incident,       outlook desktop â unable to schedule a team,outlook desktop â unable to schedule a team,outlook desktop â,61.95400276084688,0,outlook-email,0.0,desktop-outlook,Email Outlook (desktop) â€“ Unable to schedule a Teams meeting
AM,Laptop,United States,Deskside,Hardware Issue - Laptop Performance,Y,07-11-2022,Incident,                   hardware issue   laptop perform,                hardware issue   laptop performance,hardware issue laptop performance,67.75990465762106,2,laptop-hardware,1.0,performance-laptop,Laptop Hardware Issue - Laptop Performance
AM,Printer,United States,Deskside,JLL Hardware Issue - Printer Install driver issues,Y,26-09-2022,Incident, jll hardware issue   printer install driver issue,jll hardware issue   printer install driver issue,jll hardware issue printer install driver issue,48.15064938690037,4,drive-update,0.0,driver-install,Printer JLL Hardware Issue - Printer Install driver issues
AM,Laptop,United States,Deskside,Hardware Issue - Laptop - Battery,Y,26-09-2022,Incident,                     hardware issue   laptop   bat,                  hardware issue   laptop   battery,hardware issue laptop battery,67.26077818327968,2,laptop-hardware,0.0,battery-laptop,Laptop Hardware Issue - Laptop - Battery
AM,Access,Canada,Deskside,URGENT - Not able to access to the computer without the VPN,Y,22-09-2022,Incident,   urgent   not able to access to the computer wit,urgent   not able to access to the computer wit,computer wit,40.42672433592147,6,admin-install,1.0,wit-computer,Access URGENT - Not able to access to the computer without the VPN
AM,Hardware,United States,Deskside,Reported Issue - Hardware - Software - Install,Y,26-09-2022,Incident,      report issue   hardware   software   install,     report issue   hardware   software   install,report issue hardware software install,43.22400965759554,6,admin-install,1.0,software-install,Hardware Reported Issue - Hardware - Software - Install
AM,M365,United States,Deskside,Microsoft Products - Issue,Y,26-09-2022,Incident,                         microsoft product   issue,                         microsoft product   issue,microsoft product issue,41.766207255345385,4,drive-update,0.0,product-microsoft,M365 Microsoft Products - Issue
AM,,United States,Deskside,Adobe Acrobat Reader - Issues,Y,26-09-2022,Incident,                      adobe acrobat reader   issue,                      adobe acrobat reader   issue,adobe acrobat reader issue,67.3552423981104,7,adobe-acrobat,1.0,reader-acrobat,nan Adobe Acrobat Reader - Issues
