num,ptio,summ,notes,Cleaned_Column
INC0110645,2 - High,Critical ALERT:  A Microsoft IIS component  on G-MOVEITT1 is in a current state of: Down,"Application: Microsoft IIS 

Application Component: Application Pools(Not Running), Sites(Unknown), Site Bindings Monitor(Up), Worker Process Statistic Monitor (DefaultAppPool)(Not Running), Worker Process Statistic Monitor (moveitdmz ISAPI Pool)(Not Running), Worker Process Statistic Monitor (moveitdmz Pool)(Up), Total Connection Attempts(Up), Total Logon Attempts(Up), Current Connections(Up), Current Anonymous users(Up), Current NonAnonymous Users(Up), Total Connection Attempts (moveitdmz)(Up), Total Logon Attempts (moveitdmz)(Up), Current Connections (moveitdmz)(Up), Current Anonymous users (moveitdmz)(Up), Current NonAnonymous Users (moveitdmz)(Up), Total Bytes Received (moveitdmz)(Up), Total Bytes Sent (moveitdmz)(Up), Total Bytes Transferred (moveitdmz)(Up), HTTP Bindings Monitor (moveitdmz)(Up), SSL Certificate Monitor (moveitdmz)(Unknown), Site Directory Info Monitor (moveitdmz)(Up), Site Log Directory Monitor (moveitdmz)(Up), Windows Process Activation Service(Up), World Wide Web Publishing Service(Up), Application Host Helper Service(Up), IIS Event Log Monitor(Up), Current File Cache Memory Usage(Up), Output Cache Current Memory Usage(Up), File Cache Hits %(Up), Kernel: URI Cache Hits %(Up), Metadata Cache Hits %(Up), Output Cache Current Hits %(Up), URI Cache Hits %(Up), Active Requests (DefaultAppPool)(Up), Active Requests (moveitdmz Pool)(Up), Active Requests (moveitdmz ISAPI Pool)(Up), Requests / Sec (moveitdmz ISAPI Pool)(Up), Requests / Sec (moveitdmz Pool)(Up), Requests / Sec (DefaultAppPool)(Up), Active Threads Count (DefaultAppPool)(Up), Active Threads Count (moveitdmz Pool)(Up), Active Threads Count (moveitdmz ISAPI Pool)(Up), Current Worker Processes (moveitdmz ISAPI Pool)(Up), Current Worker Processes (moveitdmz Pool)(Up), Current Worker Processes (DefaultAppPool)(Up), Recent Worker Process Failures (DefaultAppPool)(Up), Recent Worker Process Failures (moveitdmz Pool)(Up), Recent Worker Process Failures (moveitdmz ISAPI Pool)(Up), Total Application Pool Recycles (moveitdmz ISAPI Pool)(Up), Total Application Pool Recycles (moveitdmz Pool)(Up), Total Application Pool Recycles (DefaultAppPool)(Up), Total Worker Process Failures (DefaultAppPool)(Up), Total Worker Process Failures (moveitdmz Pool)(Up), Total Worker Process Failures (moveitdmz ISAPI Pool)(Up), Total Worker Process Ping Failures (moveitdmz ISAPI Pool)(Up), Total Worker Process Ping Failures (moveitdmz Pool)(Up), Total Worker Process Ping Failures (DefaultAppPool)(Up), Total Worker Process Shutdown Failures (DefaultAppPool)(Up), Total Worker Process Shutdown Failures (moveitdmz Pool)(Up), Total Worker Process Shutdown Failures (moveitdmz ISAPI Pool)(Up), Total Worker Process Startup Failures (moveitdmz ISAPI Pool)(Up), Total Worker Process Startup Failures (moveitdmz Pool)(Up), Total Worker Process Startup Failures (DefaultAppPool)(Up), Current File Cache Memory Usage (DefaultAppPool)(Up), Current File Cache Memory Usage (moveitdmz Pool)(Up), Current File Cache Memory Usage (moveitdmz ISAPI Pool)(Up), Maximum File Cache Memory Usage (moveitdmz ISAPI Pool)(Up), Maximum File Cache Memory Usage (moveitdmz Pool)(Up), Maximum File Cache Memory Usage (DefaultAppPool)(Up), Output Cache Current Memory Usage (DefaultAppPool)(Up), Output Cache Current Memory Usage (moveitdmz Pool)(Up), Output Cache Current Memory Usage (moveitdmz ISAPI Pool)(Up), File Cache Hits (moveitdmz ISAPI Pool)(Up), File Cache Hits (moveitdmz Pool)(Up), File Cache Hits (DefaultAppPool)(Up), File Cache Misses (DefaultAppPool)(Up), File Cache Misses (moveitdmz Pool)(Up), File Cache Misses (moveitdmz ISAPI Pool)(Up), Metadata Cache Hits (moveitdmz ISAPI Pool)(Up), Metadata Cache Hits (moveitdmz Pool)(Up), Metadata Cache Hits (DefaultAppPool)(Up), Metadata Cache Misses (DefaultAppPool)(Up), Metadata Cache Misses (moveitdmz Pool)(Up), Metadata Cache Misses (moveitdmz ISAPI Pool)(Up), Output Cache Total Hits (moveitdmz ISAPI Pool)(Up), Output Cache Total Hits (moveitdmz Pool)(Up), Output Cache Total Hits (DefaultAppPool)(Up), Output Cache Total Misses (DefaultAppPool)(Up), Output Cache Total Misses (moveitdmz Pool)(Up), Output Cache Total Misses (moveitdmz ISAPI Pool)(Up), URI Cache Hits (moveitdmz ISAPI Pool)(Up), URI Cache Hits (moveitdmz Pool)(Up), URI Cache Hits (DefaultAppPool)(Up), URI Cache Misses (DefaultAppPool)(Up), URI Cache Misses (moveitdmz Pool)(Up), URI Cache Misses (moveitdmz ISAPI Pool)(Up), Total Method Requests (moveitdmz)(Up), Delete Requests (moveitdmz)(Up), Get Requests (moveitdmz)(Up), Head Requests (moveitdmz)(Up), CGI Requests (moveitdmz)(Up), ISAPI Extension Requests (moveitdmz)(Up), Put Requests (moveitdmz)(Up), Post Requests (moveitdmz)(Up), Files Received (moveitdmz)(Up), Files Sent (moveitdmz)(Up), Files Transferred (moveitdmz)(Up), Locked Errors (moveitdmz)(Up), Not Found Errors (moveitdmz)(Up), Request Execution Time(Up), Request Wait Time(Up), Requests Queued(Up), Requests Rejected(Up) 

Application State: Unknown

Node: G-MOVEITT1

Node Description: Windows 2019 Server
",critical alert  a microsoft iis component  on  is in a current state of down
INC0110647,3 - Moderate,ALERT: DISK SPACE on XA6521-C:\ Label: 88E6AF70 has currently 17 % is available,"Issue Identification: ALERT: DISK SPACE on XA6521-C:\ Label: 88E6AF70 has currently 17 % is available
Resolution: Alert reset - issue detected as resolved by Orion, After the post schedule reboot the space is cleared. 
SolarWinds Confirmation (Yes/No):  Yes",alert disk space on  label  has currently   is available
INC0110652,2 - High,Critical Alert: Memory Utilization on GBVVSMS4 is : 99 %,"Issue Identification: Memory Utilization on GBVVSMS4 is : 99 %
Resolution: Alert reset - issue detected as resolved by Orion, After the cleared the unused sessions it's come down. 
SolarWinds Confirmation (Yes/No):  Yes",critical alert memory utilization on  is   
INC0110656,3 - Moderate,TIER 3 - Critical Device Down: IN-BAN-2960S-S01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,tier   critical device down  is down
INC0110657,3 - Moderate,TIER 3 - Critical Device Down: IN-BAN-2921-R01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,tier   critical device down  is down
INC0110658,3 - Moderate,Warning Alert: Memory Utilization on GBVVSMS4 is : 95 %,"Issue Identification: Memory Utilization on GBVVSMS4 is : 99 %
Resolution: Alert reset - issue detected as resolved by Orion, After the cleared the unused sessions it's come down. 
SolarWinds Confirmation (Yes/No):  Yes",warning alert memory utilization on  is   
INC0110662,2 - High,Alert: Memory Utilization on infdemo-ora01 is in Critical,We have more free memory in the server,alert memory utilization on  is in critical
INC0110665,2 - High,Alert: CPU Utilization on AUS-BI02 is Critical	,"Issue Identification: CPU Utilization on AUS-BI02 is Critical	
Resolution: Alert reset - issue detected as resolved by Orion, After the cleared the unused sessions it's come down. 
SolarWinds Confirmation (Yes/No):  Yes",alert cpu utilization on  is critical	
INC0110668,3 - Moderate,Alert: Memory Utilization on tcmprd-ws05.tcmis.com is warning,Now the utilization is normal. Reset email generated. ,alert memory utilization on  is warning
INC0110674,4 - Low,ALERT: DISK SPACE on TXAU-SQL1902-G:\ Label:Backups 941DA743 has currently 14 % is available,Alert reset - issue detected as resolved by Orion,alert disk space on  labelbackups  has currently   is available
INC0110677,3 - Moderate,Warning Alert: Memory Utilization on GBVVSCL3 is : 94 %,"Issue Identification: Memory Utilization on GBVVSCL3 is : 94 %
Resolution: Alert reset - issue detected as resolved by Orion, After the cleared the unused sessions it's come down. 
SolarWinds Confirmation (Yes/No):  Yes",warning alert memory utilization on  is   
INC0110679,3 - Moderate,Alert: CPU Utilization on aus-esx13.haasgroupintl.com is Warning	,Alert reset - issue detected as resolved by Orion,alert cpu utilization on  is warning	
INC0110680,3 - Moderate,Warning Alert: Memory Utilization on GBVVSHR0 is : 94 %,"Issue Identification: Memory Utilization on GBVVSHR0 is : 94 %
Resolution: Alert reset - issue detected as resolved by Orion, After the cleared the unused sessions it's come down. 
SolarWinds Confirmation (Yes/No):  Yes",warning alert memory utilization on  is   
INC0110682,3 - Moderate,Alert: Memory Utilization on tcmprd-haasr02.tcmis.com is warning,Now the utilization is normal. Reset email generated.,alert memory utilization on  is warning
INC0110684,3 - Moderate,Warning Alert: Memory Utilization on GBDVSMS0 is : 96 %,"Issue Identification: Memory Utilization on GBDVSMS0 is : 96 %
Resolution: Alert reset - issue detected as resolved by Orion, After the cleared the unused sessions it's come down. 
SolarWinds Confirmation (Yes/No):  Yes",warning alert memory utilization on  is   
INC0110700,2 - High, NODE ALERT: GBVVSFS3 is Down,"Node status: Up
Node: GBVVSFS3
Node Description: Windows 2016 Server
IP Address: 10.224.40.115


This issue occurred on Thursday, June 2, 2022 7:46 AM CT.
", node alert  is down
INC0110710,3 - Moderate,Alert: Memory Utilization on infdemo-ora01 is in Critical,Now the utilization is normal.,alert memory utilization on  is in critical
INC0110713,2 - High,Alert: CPU Utilization on usauitadmust01 is Critical	,Issue has been resolved without action. Alert reset - issue detected as resolved by Orion,alert cpu utilization on  is critical	
INC0110721,3 - Moderate,Alert: Memory Utilization on GJDEWEB01 is in warning,"Services are up and running.
CPU Utilization is normal.",alert memory utilization on  is in warning
INC0110734,3 - Moderate,Alert: CPU Utilization on AUS-MCL01 is Warning	,"Issue Identification: CPU Utilization on AUS-MCL01 is Warning	
Resolution: Alert reset - issue detected as resolved by Orion, After the cleared the unused sessions it's come down. 
SolarWinds Confirmation (Yes/No):  Yes",alert cpu utilization on  is warning	
INC0110742,3 - Moderate,Alert: Memory Utilization on tcmprd-haasr05.tcmis.com is warning,Now the utilization is normal. Reset email generated. ,alert memory utilization on  is warning
INC0110761,4 - Low,Alert: Memory Utilization on tcmdev-ws01.tcmis.com is warning,Now the utilization is normal. Reset email generated. ,alert memory utilization on  is warning
INC0110767,3 - Moderate,ALERT: DISK SPACE on XA6530-C:\ Label: 88E6AF70 has currently 20 % is available,"Issue Identification: ALERT:  DISK SPACE on XA6530-C:\ Label: 88E6AF70 has currently 20 % is available
Resolution: Alert reset - issue detected as resolved by Orion, After the post schedule reboot the space is cleared. 
SolarWinds Confirmation (Yes/No):  Yes",alert disk space on  label  has currently   is available
INC0110768,3 - Moderate,Alert: CPU Utilization on AUS-BI02 is Warning	,"Resolution notes copied from Parent Incident: all looks good
issue fixed",alert cpu utilization on  is warning	
INC0110776,2 - High,Critical ALERT:  A Microsoft IIS component  on G-MOVEITT1 is in a current state of: Down,Issue has been resolved without action. Alert reset - issue detected as resolved by Orion,critical alert  a microsoft iis component  on  is in a current state of down
INC0110788,3 - Moderate,ALERT: DISK SPACE on XA6516-C:\ Label: 88E6AF70 has currently 20 % is available,"Issue Identification: ALERT:DISK SPACE on XA6516-C:\ Label: 88E6AF70 has currently 20 % is available
Resolution: Alert reset - issue detected as resolved by Orion, After the post schedule reboot the space is cleared. 
SolarWinds Confirmation (Yes/No):  Yes",alert disk space on  label  has currently   is available
INC0110794,2 - High,Alert: CPU Utilization on AUS-ADMT01 is Critical	,Issue has been resolved without action. Alert reset - issue detected as resolved by Orion,alert cpu utilization on  is critical	
INC0110796,3 - Moderate,Alert: Memory Utilization on tcmprd-haasr06.tcmis.com is warning,Now the utilization is normal. Reset email generated.,alert memory utilization on  is warning
INC0110797,4 - Low,ALERT: Disk utilization on tcmtm-ws01.haasgroupintl.com is Warning,"We archived the log file, Now the utilization is normal  ",alert disk utilization on  is warning
INC0110808,3 - Moderate,ALERT: DISK SPACE on XA6526-C:\ Label: 88E6AF70 has currently 20 % is available,"Issue Identification: ALERT:DISK SPACE on XA6526-C:\ Label: 88E6AF70 has currently 20 % is available
Resolution: Alert reset - issue detected as resolved by Orion, After the post schedule reboot the space is cleared. 
SolarWinds Confirmation (Yes/No):  Yes",alert disk space on  label  has currently   is available
