num,ptio,summ,notes,Cleaned_Column
INC0110606,3 - Moderate,TIER 3 - Critical Device Down: US-GOL-891-RAY-R01.wescoaircraft.com is Down,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0110607,4 - Low, NODE ALERT: GJDEWEB08 has rebooted,"Hello all,

 

Web instances are working fine and CPU utilization is normal after restart .

QC passed successfully. I am resolving the incident now.

Please reopen the incident if further assistance is needed

 

Regards,

Athira Kumar","hello all

 

web instances are working fine and cpu utilization is normal after restart 

qc passed successfully i am resolving the incident now

please reopen the incident if further assistance is needed

 

regards

athira kumar"
INC0110610,2 - High,Critical ALERT:  A Microsoft IIS component  on G-MOVEITT1 is in a current state of: Down,issue resolved,issue resolved
INC0110612,3 - Moderate,Alert: CPU Utilization on aus-esx17.haasgroupintl.com is Warning	,"Resolution notes copied from Parent Incident: all looks good
issue fixed","resolution notes copied from parent incident all looks good
issue fixed"
INC0110613,3 - Moderate,Alert: Memory Utilization on tcmprd-haasr05.tcmis.com is warning,Now the utilization is normal. Reset email generated. ,now the utilization is normal reset email generated 
INC0110616,2 - High,NODE Down ALERT: XA6501 is Down,"Issue Identification: NODE Down ALERT: XA6501 is Down
Resolution:  Due to the server being in a hung state after reboot, it's up and running fine and accepting the connections. 
SolarWinds Confirmation (Yes/No):  Yes. ","issue identification node down alert  is down
resolution  due to the server being in a hung state after reboot its up and running fine and accepting the connections 
solarwinds confirmation yesno  yes "
INC0110617,2 - High,NODE Down ALERT: XA6540 is Down,"Issue Identification: NODE Down ALERT: XA6540 is Down
Resolution:  Due to the server being in a hung state after reboot, it's up and running fine and accepting the connections. 
SolarWinds Confirmation (Yes/No):  Yes. ","issue identification node down alert  is down
resolution  due to the server being in a hung state after reboot its up and running fine and accepting the connections 
solarwinds confirmation yesno  yes "
INC0110619,3 - Moderate,Warning Alert: Memory Utilization on GBVFSMO0 is : 94 %,"all looks good
issue fixed","all looks good
issue fixed"
INC0110623,3 - Moderate,Alert: CPU Utilization on GJDEWEB01 is Critical,"Resolution notes copied from Parent Incident: all looks good
issue fixed","resolution notes copied from parent incident all looks good
issue fixed"
INC0110626,4 - Low, NODE ALERT: GJDEWEB01 has rebooted,"Hello all,

 

Web instances are working fine and CPU utilization is normal after restart .

QC passed successfully. I am resolving the incident now.

Please reopen the incident if further assistance is needed

 

Regards,

Athira Kumar","hello all

 

web instances are working fine and cpu utilization is normal after restart 

qc passed successfully i am resolving the incident now

please reopen the incident if further assistance is needed

 

regards

athira kumar"
INC0110627,2 - High,Critical ALERT:  A JDE_Webserver_services component  on GJDEWEB01 is in a current state of: Down,"Hello all,

 

Web instances are working fine and CPU utilization is normal after restart .

QC passed successfully. I am resolving the incident now.

Please reopen the incident if further assistance is needed

 

Regards,

Athira kumar","hello all

 

web instances are working fine and cpu utilization is normal after restart 

qc passed successfully i am resolving the incident now

please reopen the incident if further assistance is needed

 

regards

athira kumar"
INC0110628,2 - High,Critical ALERT:  A Baseline Services_Windows component  on GJDEWEB01 is in a current state of: Down,issue resolved,issue resolved
INC0110629,3 - Moderate,ALERT: DISK SPACE on XA6517-C:\ Label: 88E6AF70 has currently 19 % is available,"Issue Identification: ALERT: DISK SPACE on XA6517-C:\ Label: 88E6AF70 has currently 19 % is available
Resolution: Alert reset - issue detected as resolved by Orion, After the post schedule reboot the space is cleared. 
SolarWinds Confirmation (Yes/No):  Yes","issue identification alert disk space on  label  has currently   is available
resolution alert reset  issue detected as resolved by orion after the post schedule reboot the space is cleared 
solarwinds confirmation yesno  yes"
INC0110630,2 - High,Alert: CPU Utilization on wdiprd-cml01.haasgroupintl.com is Critical,CPU utilization is normal now. Reset email generated.,cpu utilization is normal now reset email generated
INC0110634,3 - Moderate,Alert: CPU Utilization on G-OPTIOPD is Critical	,"Resolution notes copied from Parent Incident: all looks good
issue fixed","resolution notes copied from parent incident all looks good
issue fixed"
INC0110640,3 - Moderate,TIER 3 - Critical Device Down: FR-TAR-TZ300-F01 is Down,Alert reset - issue detected as resolved by Orion.,alert reset  issue detected as resolved by orion
INC0110645,2 - High,Critical ALERT:  A Microsoft IIS component  on G-MOVEITT1 is in a current state of: Down,"Application: Microsoft IIS 

Application Component: Application Pools(Not Running), Sites(Unknown), Site Bindings Monitor(Up), Worker Process Statistic Monitor (DefaultAppPool)(Not Running), Worker Process Statistic Monitor (moveitdmz ISAPI Pool)(Not Running), Worker Process Statistic Monitor (moveitdmz Pool)(Up), Total Connection Attempts(Up), Total Logon Attempts(Up), Current Connections(Up), Current Anonymous users(Up), Current NonAnonymous Users(Up), Total Connection Attempts (moveitdmz)(Up), Total Logon Attempts (moveitdmz)(Up), Current Connections (moveitdmz)(Up), Current Anonymous users (moveitdmz)(Up), Current NonAnonymous Users (moveitdmz)(Up), Total Bytes Received (moveitdmz)(Up), Total Bytes Sent (moveitdmz)(Up), Total Bytes Transferred (moveitdmz)(Up), HTTP Bindings Monitor (moveitdmz)(Up), SSL Certificate Monitor (moveitdmz)(Unknown), Site Directory Info Monitor (moveitdmz)(Up), Site Log Directory Monitor (moveitdmz)(Up), Windows Process Activation Service(Up), World Wide Web Publishing Service(Up), Application Host Helper Service(Up), IIS Event Log Monitor(Up), Current File Cache Memory Usage(Up), Output Cache Current Memory Usage(Up), File Cache Hits %(Up), Kernel: URI Cache Hits %(Up), Metadata Cache Hits %(Up), Output Cache Current Hits %(Up), URI Cache Hits %(Up), Active Requests (DefaultAppPool)(Up), Active Requests (moveitdmz Pool)(Up), Active Requests (moveitdmz ISAPI Pool)(Up), Requests / Sec (moveitdmz ISAPI Pool)(Up), Requests / Sec (moveitdmz Pool)(Up), Requests / Sec (DefaultAppPool)(Up), Active Threads Count (DefaultAppPool)(Up), Active Threads Count (moveitdmz Pool)(Up), Active Threads Count (moveitdmz ISAPI Pool)(Up), Current Worker Processes (moveitdmz ISAPI Pool)(Up), Current Worker Processes (moveitdmz Pool)(Up), Current Worker Processes (DefaultAppPool)(Up), Recent Worker Process Failures (DefaultAppPool)(Up), Recent Worker Process Failures (moveitdmz Pool)(Up), Recent Worker Process Failures (moveitdmz ISAPI Pool)(Up), Total Application Pool Recycles (moveitdmz ISAPI Pool)(Up), Total Application Pool Recycles (moveitdmz Pool)(Up), Total Application Pool Recycles (DefaultAppPool)(Up), Total Worker Process Failures (DefaultAppPool)(Up), Total Worker Process Failures (moveitdmz Pool)(Up), Total Worker Process Failures (moveitdmz ISAPI Pool)(Up), Total Worker Process Ping Failures (moveitdmz ISAPI Pool)(Up), Total Worker Process Ping Failures (moveitdmz Pool)(Up), Total Worker Process Ping Failures (DefaultAppPool)(Up), Total Worker Process Shutdown Failures (DefaultAppPool)(Up), Total Worker Process Shutdown Failures (moveitdmz Pool)(Up), Total Worker Process Shutdown Failures (moveitdmz ISAPI Pool)(Up), Total Worker Process Startup Failures (moveitdmz ISAPI Pool)(Up), Total Worker Process Startup Failures (moveitdmz Pool)(Up), Total Worker Process Startup Failures (DefaultAppPool)(Up), Current File Cache Memory Usage (DefaultAppPool)(Up), Current File Cache Memory Usage (moveitdmz Pool)(Up), Current File Cache Memory Usage (moveitdmz ISAPI Pool)(Up), Maximum File Cache Memory Usage (moveitdmz ISAPI Pool)(Up), Maximum File Cache Memory Usage (moveitdmz Pool)(Up), Maximum File Cache Memory Usage (DefaultAppPool)(Up), Output Cache Current Memory Usage (DefaultAppPool)(Up), Output Cache Current Memory Usage (moveitdmz Pool)(Up), Output Cache Current Memory Usage (moveitdmz ISAPI Pool)(Up), File Cache Hits (moveitdmz ISAPI Pool)(Up), File Cache Hits (moveitdmz Pool)(Up), File Cache Hits (DefaultAppPool)(Up), File Cache Misses (DefaultAppPool)(Up), File Cache Misses (moveitdmz Pool)(Up), File Cache Misses (moveitdmz ISAPI Pool)(Up), Metadata Cache Hits (moveitdmz ISAPI Pool)(Up), Metadata Cache Hits (moveitdmz Pool)(Up), Metadata Cache Hits (DefaultAppPool)(Up), Metadata Cache Misses (DefaultAppPool)(Up), Metadata Cache Misses (moveitdmz Pool)(Up), Metadata Cache Misses (moveitdmz ISAPI Pool)(Up), Output Cache Total Hits (moveitdmz ISAPI Pool)(Up), Output Cache Total Hits (moveitdmz Pool)(Up), Output Cache Total Hits (DefaultAppPool)(Up), Output Cache Total Misses (DefaultAppPool)(Up), Output Cache Total Misses (moveitdmz Pool)(Up), Output Cache Total Misses (moveitdmz ISAPI Pool)(Up), URI Cache Hits (moveitdmz ISAPI Pool)(Up), URI Cache Hits (moveitdmz Pool)(Up), URI Cache Hits (DefaultAppPool)(Up), URI Cache Misses (DefaultAppPool)(Up), URI Cache Misses (moveitdmz Pool)(Up), URI Cache Misses (moveitdmz ISAPI Pool)(Up), Total Method Requests (moveitdmz)(Up), Delete Requests (moveitdmz)(Up), Get Requests (moveitdmz)(Up), Head Requests (moveitdmz)(Up), CGI Requests (moveitdmz)(Up), ISAPI Extension Requests (moveitdmz)(Up), Put Requests (moveitdmz)(Up), Post Requests (moveitdmz)(Up), Files Received (moveitdmz)(Up), Files Sent (moveitdmz)(Up), Files Transferred (moveitdmz)(Up), Locked Errors (moveitdmz)(Up), Not Found Errors (moveitdmz)(Up), Request Execution Time(Up), Request Wait Time(Up), Requests Queued(Up), Requests Rejected(Up) 

Application State: Unknown

Node: G-MOVEITT1

Node Description: Windows 2019 Server
","application microsoft iis 

application component application poolsnot running sitesunknown site bindings monitorup worker process statistic monitor defaultapppoolnot running worker process statistic monitor moveitdmz isapi poolnot running worker process statistic monitor moveitdmz poolup total connection attemptsup total logon attemptsup current connectionsup current anonymous usersup current nonanonymous usersup total connection attempts moveitdmzup total logon attempts moveitdmzup current connections moveitdmzup current anonymous users moveitdmzup current nonanonymous users moveitdmzup total bytes received moveitdmzup total bytes sent moveitdmzup total bytes transferred moveitdmzup http bindings monitor moveitdmzup ssl certificate monitor moveitdmzunknown site directory info monitor moveitdmzup site log directory monitor moveitdmzup windows process activation serviceup world wide web publishing serviceup application host helper serviceup iis event log monitorup current file cache memory usageup output cache current memory usageup file cache hits up kernel uri cache hits up metadata cache hits up output cache current hits up uri cache hits up active requests defaultapppoolup active requests moveitdmz poolup active requests moveitdmz isapi poolup requests  sec moveitdmz isapi poolup requests  sec moveitdmz poolup requests  sec defaultapppoolup active threads count defaultapppoolup active threads count moveitdmz poolup active threads count moveitdmz isapi poolup current worker processes moveitdmz isapi poolup current worker processes moveitdmz poolup current worker processes defaultapppoolup recent worker process failures defaultapppoolup recent worker process failures moveitdmz poolup recent worker process failures moveitdmz isapi poolup total application pool recycles moveitdmz isapi poolup total application pool recycles moveitdmz poolup total application pool recycles defaultapppoolup total worker process failures defaultapppoolup total worker process failures moveitdmz poolup total worker process failures moveitdmz isapi poolup total worker process ping failures moveitdmz isapi poolup total worker process ping failures moveitdmz poolup total worker process ping failures defaultapppoolup total worker process shutdown failures defaultapppoolup total worker process shutdown failures moveitdmz poolup total worker process shutdown failures moveitdmz isapi poolup total worker process startup failures moveitdmz isapi poolup total worker process startup failures moveitdmz poolup total worker process startup failures defaultapppoolup current file cache memory usage defaultapppoolup current file cache memory usage moveitdmz poolup current file cache memory usage moveitdmz isapi poolup maximum file cache memory usage moveitdmz isapi poolup maximum file cache memory usage moveitdmz poolup maximum file cache memory usage defaultapppoolup output cache current memory usage defaultapppoolup output cache current memory usage moveitdmz poolup output cache current memory usage moveitdmz isapi poolup file cache hits moveitdmz isapi poolup file cache hits moveitdmz poolup file cache hits defaultapppoolup file cache misses defaultapppoolup file cache misses moveitdmz poolup file cache misses moveitdmz isapi poolup metadata cache hits moveitdmz isapi poolup metadata cache hits moveitdmz poolup metadata cache hits defaultapppoolup metadata cache misses defaultapppoolup metadata cache misses moveitdmz poolup metadata cache misses moveitdmz isapi poolup output cache total hits moveitdmz isapi poolup output cache total hits moveitdmz poolup output cache total hits defaultapppoolup output cache total misses defaultapppoolup output cache total misses moveitdmz poolup output cache total misses moveitdmz isapi poolup uri cache hits moveitdmz isapi poolup uri cache hits moveitdmz poolup uri cache hits defaultapppoolup uri cache misses defaultapppoolup uri cache misses moveitdmz poolup uri cache misses moveitdmz isapi poolup total method requests moveitdmzup delete requests moveitdmzup get requests moveitdmzup head requests moveitdmzup cgi requests moveitdmzup isapi extension requests moveitdmzup put requests moveitdmzup post requests moveitdmzup files received moveitdmzup files sent moveitdmzup files transferred moveitdmzup locked errors moveitdmzup not found errors moveitdmzup request execution timeup request wait timeup requests queuedup requests rejectedup 

application state unknown

node 

node description windows  server
"
